listing_id,date,available,price
6106498,29-12-16,t,$55.00 
6106498,30-12-16,t,$55.00 
6106498,31-12-16,t,$55.00 
6106498,01-01-17,t,$55.00 
6106498,02-01-17,t,$55.00 
9331449,01-12-16,t,$64.00 
9331449,02-12-16,t,$78.00 
9331449,03-12-16,t,$77.00 
9331449,04-12-16,t,$88.00 
9331449,05-12-16,t,$75.00 
9331449,06-12-16,t,$75.00 
9331449,07-12-16,t,$82.00 
9331449,08-12-16,t,$96.00 
9331449,09-12-16,t,$125.00 
9331449,10-12-16,t,$132.00 
9331449,11-12-16,t,$142.00 
9331449,12-12-16,t,$45.00 
9331449,13-12-16,t,$110.00 
9331449,14-12-16,t,$110.00 
9331449,15-12-16,t,$110.00 
9331449,16-12-16,t,$110.00 
9331449,17-12-16,t,$110.00 
9331449,18-12-16,t,$110.00 
9331449,19-12-16,t,$110.00 
9331449,20-12-16,t,$110.00 
9331449,21-12-16,t,$110.00 
9331449,22-12-16,t,$110.00 
9331449,23-12-16,t,$110.00 
9331449,24-12-16,t,$110.00 
9331449,25-12-16,t,$110.00 
9331449,26-12-16,t,$110.00 
9331449,27-12-16,t,$110.00 
9331449,28-12-16,t,$110.00 
9331449,29-12-16,t,$110.00 
9331449,30-12-16,t,$110.00 
9331449,31-12-16,t,$110.00 
9331449,01-01-17,t,$110.00 
9331449,02-01-17,t,$110.00 
8799162,01-12-16,f,
8799162,02-12-16,f,
8799162,03-12-16,f,
8799162,04-12-16,f,
8799162,05-12-16,f,
8799162,06-12-16,f,
8799162,07-12-16,f,
8799162,08-12-16,f,
8799162,09-12-16,f,
8799162,10-12-16,f,
8799162,11-12-16,f,
8799162,12-12-16,f,
8799162,13-12-16,f,
8799162,14-12-16,f,
8799162,15-12-16,f,
8799162,16-12-16,f,
8799162,17-12-16,f,
8799162,18-12-16,f,
8799162,19-12-16,f,
8799162,20-12-16,f,
8799162,21-12-16,f,
8799162,22-12-16,f,
8799162,23-12-16,f,
8799162,24-12-16,f,
8799162,25-12-16,f,
8799162,26-12-16,f,
8799162,27-12-16,f,
8799162,28-12-16,f,
8799162,29-12-16,f,
8799162,30-12-16,f,
8799162,31-12-16,f,
8799162,01-01-17,f,
8799162,02-01-17,f,
4317390,01-12-16,t,$133.00 
4317390,02-12-16,t,$143.00 
4317390,03-12-16,t,$143.00 
4317390,04-12-16,t,$133.00 
4317390,05-12-16,t,$133.00 
4317390,06-12-16,t,$133.00 
4317390,07-12-16,t,$133.00 
4317390,08-12-16,t,$133.00 
4317390,09-12-16,t,$143.00 
4317390,10-12-16,t,$143.00 
4317390,11-12-16,t,$133.00 
4317390,12-12-16,t,$133.00 
4317390,13-12-16,t,$133.00 
4317390,14-12-16,t,$133.00 
4317390,15-12-16,t,$133.00 
4317390,16-12-16,t,$143.00 
4317390,17-12-16,t,$143.00 
4317390,18-12-16,t,$133.00 
4317390,19-12-16,t,$133.00 
4317390,20-12-16,t,$133.00 
4317390,21-12-16,t,$133.00 
4317390,22-12-16,t,$133.00 
4317390,23-12-16,t,$143.00 
4317390,24-12-16,t,$143.00 
4317390,25-12-16,t,$133.00 
4317390,26-12-16,t,$133.00 
4317390,27-12-16,t,$133.00 
4317390,28-12-16,t,$133.00 
4317390,29-12-16,t,$133.00 
4317390,30-12-16,t,$143.00 
4317390,31-12-16,t,$143.00 
4317390,01-01-17,t,$133.00 
4317390,02-01-17,t,$133.00 
3884851,01-12-16,t,$65.00 
3884851,02-12-16,t,$65.00 
3884851,03-12-16,t,$65.00 
3884851,04-12-16,t,$65.00 
3884851,05-12-16,t,$65.00 
3884851,06-12-16,t,$65.00 
3884851,07-12-16,t,$65.00 
3884851,08-12-16,t,$65.00 
3884851,09-12-16,t,$65.00 
3884851,10-12-16,t,$65.00 
3884851,11-12-16,t,$65.00 
3884851,12-12-16,t,$65.00 
3884851,13-12-16,t,$65.00 
3884851,14-12-16,t,$65.00 
3884851,15-12-16,t,$65.00 
3884851,16-12-16,t,$65.00 
3884851,17-12-16,t,$65.00 
3884851,18-12-16,t,$65.00 
3884851,19-12-16,t,$65.00 
3884851,20-12-16,t,$65.00 
3884851,21-12-16,t,$65.00 
3884851,22-12-16,t,$65.00 
3884851,23-12-16,t,$65.00 
3884851,24-12-16,t,$65.00 
3884851,25-12-16,t,$65.00 
3884851,26-12-16,t,$65.00 
3884851,27-12-16,t,$65.00 
3884851,28-12-16,t,$65.00 
3884851,29-12-16,t,$65.00 
3884851,30-12-16,t,$65.00 
3884851,31-12-16,t,$65.00 
3884851,01-01-17,t,$65.00 
3884851,02-01-17,t,$65.00 
3155785,01-12-16,t,$61.00 
3155785,02-12-16,t,$61.00 
3155785,03-12-16,t,$61.00 
3155785,04-12-16,t,$61.00 
3155785,05-12-16,t,$61.00 
3155785,06-12-16,t,$61.00 
3155785,07-12-16,t,$61.00 
3155785,08-12-16,t,$61.00 
3155785,09-12-16,t,$61.00 
3155785,10-12-16,t,$61.00 
3155785,11-12-16,t,$61.00 
3155785,12-12-16,t,$61.00 
3155785,13-12-16,t,$61.00 
3155785,14-12-16,t,$61.00 
3155785,15-12-16,t,$61.00 
3155785,16-12-16,t,$61.00 
3155785,17-12-16,t,$61.00 
3155785,18-12-16,t,$61.00 
3155785,19-12-16,t,$61.00 
3155785,20-12-16,t,$61.00 
3155785,21-12-16,t,$61.00 
3155785,22-12-16,t,$61.00 
3155785,23-12-16,t,$61.00 
3155785,24-12-16,t,$61.00 
3155785,25-12-16,t,$61.00 
3155785,26-12-16,t,$61.00 
3155785,27-12-16,t,$61.00 
3155785,28-12-16,t,$61.00 
3155785,29-12-16,t,$61.00 
3155785,30-12-16,t,$61.00 
3155785,31-12-16,t,$61.00 
3155785,01-01-17,t,$61.00 
3155785,02-01-17,t,$61.00 
9368517,01-12-16,f,
9368517,02-12-16,f,
9368517,03-12-16,f,
9368517,04-12-16,t,$200.00 
9368517,05-12-16,t,$200.00 
9368517,06-12-16,t,$200.00 
9368517,07-12-16,t,$200.00 
9368517,08-12-16,t,$200.00 
9368517,09-12-16,t,$200.00 
9368517,10-12-16,t,$200.00 
9368517,11-12-16,t,$200.00 
9368517,12-12-16,t,$200.00 
9368517,13-12-16,t,$200.00 
9368517,14-12-16,t,$200.00 
9368517,15-12-16,t,$200.00 
9368517,16-12-16,t,$200.00 
9368517,17-12-16,t,$200.00 
9368517,18-12-16,t,$200.00 
9368517,19-12-16,t,$200.00 
9368517,20-12-16,t,$200.00 
9368517,21-12-16,t,$200.00 
9368517,22-12-16,t,$200.00 
9368517,23-12-16,t,$200.00 
9368517,24-12-16,t,$200.00 
9368517,25-12-16,t,$200.00 
9368517,26-12-16,t,$200.00 
9368517,27-12-16,t,$200.00 
9368517,28-12-16,t,$200.00 
9368517,29-12-16,t,$200.00 
9368517,30-12-16,t,$200.00 
9368517,31-12-16,t,$200.00 
9368517,01-01-17,t,$200.00 
9368517,02-01-17,t,$200.00 
5643240,01-12-16,f,
5643240,02-12-16,f,
5643240,03-12-16,f,
5643240,04-12-16,f,
5643240,05-12-16,f,
5643240,06-12-16,f,
5643240,07-12-16,f,
5643240,08-12-16,f,
5643240,09-12-16,f,
5643240,10-12-16,f,
5643240,11-12-16,f,
5643240,12-12-16,f,
5643240,13-12-16,f,
5643240,14-12-16,f,
5643240,15-12-16,f,
5643240,16-12-16,f,
5643240,17-12-16,f,
5643240,18-12-16,f,
5643240,19-12-16,f,
5643240,20-12-16,f,
5643240,21-12-16,f,
5643240,22-12-16,f,
5643240,23-12-16,f,
5643240,24-12-16,f,
5643240,25-12-16,f,
5643240,26-12-16,f,
5643240,27-12-16,f,
5643240,28-12-16,f,
5643240,29-12-16,f,
5643240,30-12-16,f,
5643240,31-12-16,f,
5643240,01-01-17,f,
5643240,02-01-17,f,
5042014,01-12-16,t,$52.00 
5042014,02-12-16,t,$52.00 
5042014,03-12-16,t,$52.00 
5042014,04-12-16,t,$52.00 
5042014,05-12-16,t,$52.00 
5042014,06-12-16,t,$52.00 
5042014,07-12-16,t,$52.00 
5042014,08-12-16,t,$52.00 
5042014,09-12-16,t,$52.00 
5042014,10-12-16,t,$52.00 
5042014,11-12-16,t,$52.00 
5042014,12-12-16,t,$52.00 
5042014,13-12-16,t,$52.00 
5042014,14-12-16,t,$52.00 
5042014,15-12-16,t,$52.00 
5042014,16-12-16,t,$52.00 
5042014,17-12-16,t,$52.00 
5042014,18-12-16,t,$52.00 
5042014,19-12-16,t,$52.00 
5042014,20-12-16,t,$52.00 
5042014,21-12-16,t,$52.00 
5042014,22-12-16,t,$52.00 
5042014,23-12-16,t,$52.00 
5042014,24-12-16,t,$52.00 
5042014,25-12-16,t,$52.00 
5042014,26-12-16,t,$52.00 
5042014,27-12-16,t,$52.00 
5042014,28-12-16,t,$52.00 
5042014,29-12-16,t,$52.00 
5042014,30-12-16,t,$52.00 
5042014,31-12-16,t,$52.00 
5042014,01-01-17,t,$52.00 
5042014,02-01-17,t,$52.00 
7724630,01-12-16,t,$50.00 
7724630,02-12-16,t,$50.00 
7724630,03-12-16,t,$50.00 
7724630,04-12-16,t,$50.00 
7724630,05-12-16,t,$50.00 
7724630,06-12-16,t,$50.00 
7724630,07-12-16,t,$50.00 
7724630,08-12-16,t,$50.00 
7724630,09-12-16,t,$50.00 
7724630,10-12-16,t,$50.00 
7724630,11-12-16,t,$50.00 
7724630,12-12-16,t,$50.00 
7724630,13-12-16,t,$50.00 
7724630,14-12-16,t,$50.00 
7724630,15-12-16,t,$50.00 
7724630,16-12-16,t,$50.00 
7724630,17-12-16,t,$50.00 
7724630,18-12-16,t,$50.00 
7724630,19-12-16,t,$50.00 
7724630,20-12-16,t,$50.00 
7724630,21-12-16,t,$50.00 
7724630,22-12-16,t,$50.00 
7724630,23-12-16,t,$50.00 
7724630,24-12-16,t,$50.00 
7724630,25-12-16,t,$50.00 
7724630,26-12-16,t,$50.00 
7724630,27-12-16,t,$50.00 
7724630,28-12-16,t,$50.00 
7724630,29-12-16,t,$50.00 
7724630,30-12-16,t,$50.00 
7724630,31-12-16,t,$50.00 
7724630,01-01-17,t,$50.00 
7724630,02-01-17,t,$50.00 
9449437,01-12-16,t,$321.00 
9449437,02-12-16,t,$386.00 
9449437,03-12-16,t,$385.00 
9449437,04-12-16,t,$438.00 
9449437,05-12-16,t,$375.00 
9449437,06-12-16,t,$376.00 
9449437,07-12-16,t,$407.00 
9449437,08-12-16,t,$482.00 
9449437,09-12-16,t,$626.00 
9449437,10-12-16,t,$658.00 
9449437,11-12-16,t,$708.00 
9449437,12-12-16,t,$225.00 
9449437,13-12-16,t,$550.00 
9449437,14-12-16,t,$550.00 
9449437,15-12-16,t,$550.00 
9449437,16-12-16,t,$550.00 
9449437,17-12-16,t,$550.00 
9449437,18-12-16,t,$550.00 
9449437,19-12-16,t,$550.00 
9449437,20-12-16,t,$550.00 
9449437,21-12-16,t,$550.00 
9449437,22-12-16,t,$550.00 
9449437,23-12-16,t,$550.00 
9449437,24-12-16,t,$550.00 
9449437,25-12-16,t,$550.00 
9449437,26-12-16,t,$550.00 
9449437,27-12-16,t,$550.00 
9449437,28-12-16,t,$550.00 
9449437,29-12-16,t,$550.00 
9449437,30-12-16,t,$550.00 
9449437,31-12-16,t,$550.00 
9449437,01-01-17,t,$550.00 
9449437,02-01-17,t,$550.00 
3053237,01-12-16,t,$149.00 
3053237,02-12-16,t,$149.00 
3053237,03-12-16,t,$149.00 
3053237,04-12-16,t,$149.00 
3053237,05-12-16,t,$149.00 
3053237,06-12-16,t,$149.00 
3053237,07-12-16,t,$149.00 
3053237,08-12-16,t,$149.00 
3053237,09-12-16,t,$149.00 
3053237,10-12-16,t,$149.00 
3053237,11-12-16,t,$149.00 
3053237,12-12-16,t,$149.00 
3053237,13-12-16,t,$149.00 
3053237,14-12-16,t,$149.00 
3053237,15-12-16,t,$149.00 
3053237,16-12-16,t,$149.00 
3053237,17-12-16,t,$149.00 
3053237,18-12-16,t,$149.00 
3053237,19-12-16,t,$149.00 
3053237,20-12-16,t,$149.00 
3053237,21-12-16,t,$149.00 
3053237,22-12-16,t,$149.00 
3053237,23-12-16,t,$149.00 
3053237,24-12-16,t,$149.00 
3053237,25-12-16,t,$149.00 
3053237,26-12-16,t,$149.00 
3053237,27-12-16,t,$149.00 
3053237,28-12-16,t,$149.00 
3053237,29-12-16,t,$149.00 
3053237,30-12-16,t,$149.00 
3053237,31-12-16,t,$149.00 
3053237,01-01-17,t,$149.00 
3053237,02-01-17,t,$149.00 
8132347,01-12-16,t,$199.00 
8132347,02-12-16,t,$265.00 
8132347,03-12-16,t,$265.00 
8132347,04-12-16,t,$199.00 
8132347,05-12-16,t,$199.00 
8132347,06-12-16,t,$199.00 
8132347,07-12-16,t,$199.00 
8132347,08-12-16,t,$199.00 
8132347,09-12-16,t,$265.00 
8132347,10-12-16,t,$265.00 
8132347,11-12-16,t,$199.00 
8132347,12-12-16,t,$199.00 
8132347,13-12-16,t,$199.00 
8132347,14-12-16,t,$199.00 
8132347,15-12-16,t,$199.00 
8132347,16-12-16,t,$265.00 
8132347,17-12-16,t,$265.00 
8132347,18-12-16,t,$199.00 
8132347,19-12-16,t,$199.00 
8132347,20-12-16,t,$199.00 
8132347,21-12-16,t,$199.00 
8132347,22-12-16,t,$199.00 
8132347,23-12-16,t,$265.00 
8132347,24-12-16,t,$265.00 
8132347,25-12-16,t,$199.00 
8132347,26-12-16,t,$199.00 
8132347,27-12-16,t,$199.00 
8132347,28-12-16,t,$199.00 
8132347,29-12-16,t,$199.00 
8132347,30-12-16,t,$265.00 
8132347,31-12-16,t,$265.00 
8132347,01-01-17,t,$199.00 
8132347,02-01-17,t,$199.00 
63733,01-12-16,f,
63733,02-12-16,f,
63733,03-12-16,f,
63733,04-12-16,f,
63733,05-12-16,f,
63733,06-12-16,f,
63733,07-12-16,f,
63733,08-12-16,f,
63733,09-12-16,f,
63733,10-12-16,f,
63733,11-12-16,f,
63733,12-12-16,f,
63733,13-12-16,f,
63733,14-12-16,f,
63733,15-12-16,f,
63733,16-12-16,f,
63733,17-12-16,f,
63733,18-12-16,f,
63733,19-12-16,f,
63733,20-12-16,f,
63733,21-12-16,f,
63733,22-12-16,f,
63733,23-12-16,f,
63733,24-12-16,f,
63733,25-12-16,f,
63733,26-12-16,f,
63733,27-12-16,f,
63733,28-12-16,f,
63733,29-12-16,f,
63733,30-12-16,f,
63733,31-12-16,f,
63733,01-01-17,f,
63733,02-01-17,f,
2039149,01-12-16,f,
2039149,02-12-16,f,
2039149,03-12-16,f,
2039149,04-12-16,f,
2039149,05-12-16,f,
2039149,06-12-16,f,
2039149,07-12-16,f,
2039149,08-12-16,f,
2039149,09-12-16,f,
2039149,10-12-16,f,
2039149,11-12-16,f,
2039149,12-12-16,f,
2039149,13-12-16,f,
2039149,14-12-16,f,
2039149,15-12-16,f,
2039149,16-12-16,f,
2039149,17-12-16,f,
2039149,18-12-16,f,
2039149,19-12-16,f,
2039149,20-12-16,f,
2039149,21-12-16,f,
2039149,22-12-16,f,
2039149,23-12-16,f,
2039149,24-12-16,f,
2039149,25-12-16,f,
2039149,26-12-16,f,
2039149,27-12-16,f,
2039149,28-12-16,f,
2039149,29-12-16,f,
2039149,30-12-16,f,
2039149,31-12-16,f,
2039149,01-01-17,f,
2039149,02-01-17,f,
227636,01-12-16,t,$120.00 
227636,02-12-16,t,$120.00 
227636,03-12-16,t,$120.00 
227636,04-12-16,t,$120.00 
227636,05-12-16,t,$120.00 
227636,06-12-16,t,$120.00 
227636,07-12-16,t,$120.00 
227636,08-12-16,t,$120.00 
227636,09-12-16,t,$120.00 
227636,10-12-16,t,$120.00 
227636,11-12-16,t,$120.00 
227636,12-12-16,t,$120.00 
227636,13-12-16,t,$120.00 
227636,14-12-16,t,$120.00 
227636,15-12-16,t,$120.00 
227636,16-12-16,t,$120.00 
227636,17-12-16,t,$120.00 
227636,18-12-16,t,$120.00 
227636,19-12-16,t,$120.00 
227636,20-12-16,t,$120.00 
227636,21-12-16,t,$120.00 
227636,22-12-16,t,$120.00 
227636,23-12-16,t,$120.00 
227636,24-12-16,t,$120.00 
227636,25-12-16,t,$120.00 
227636,26-12-16,t,$120.00 
227636,27-12-16,t,$120.00 
227636,28-12-16,t,$120.00 
227636,29-12-16,t,$120.00 
227636,30-12-16,t,$120.00 
227636,31-12-16,t,$120.00 
227636,01-01-17,t,$120.00 
227636,02-01-17,t,$120.00 
3689119,01-12-16,t,$95.00 
3689119,02-12-16,t,$95.00 
3689119,03-12-16,t,$95.00 
3689119,04-12-16,t,$85.00 
3689119,05-12-16,t,$85.00 
3689119,06-12-16,t,$85.00 
3689119,07-12-16,t,$85.00 
3689119,08-12-16,t,$85.00 
3689119,09-12-16,t,$85.00 
3689119,10-12-16,t,$85.00 
3689119,11-12-16,t,$85.00 
3689119,12-12-16,t,$85.00 
3689119,13-12-16,t,$85.00 
3689119,14-12-16,t,$85.00 
3689119,15-12-16,t,$85.00 
3689119,16-12-16,t,$85.00 
3689119,17-12-16,t,$85.00 
3689119,18-12-16,t,$85.00 
3689119,19-12-16,t,$85.00 
3689119,20-12-16,t,$85.00 
3689119,21-12-16,t,$85.00 
3689119,22-12-16,t,$85.00 
3689119,23-12-16,t,$85.00 
3689119,24-12-16,t,$85.00 
3689119,25-12-16,t,$85.00 
3689119,26-12-16,t,$85.00 
3689119,27-12-16,t,$85.00 
3689119,28-12-16,t,$85.00 
3689119,29-12-16,t,$85.00 
3689119,30-12-16,t,$85.00 
3689119,31-12-16,t,$85.00 
3689119,01-01-17,t,$85.00 
3689119,02-01-17,t,$85.00 
1179538,01-12-16,t,$134.00 
1179538,02-12-16,t,$162.00 
1179538,03-12-16,t,$162.00 
1179538,04-12-16,t,$183.00 
1179538,05-12-16,t,$157.00 
1179538,06-12-16,t,$157.00 
1179538,07-12-16,t,$170.00 
1179538,08-12-16,t,$201.00 
1179538,09-12-16,t,$262.00 
1179538,10-12-16,t,$276.00 
1179538,11-12-16,t,$296.00 
1179538,12-12-16,t,$100.00 
1179538,13-12-16,t,$230.00 
1179538,14-12-16,t,$230.00 
1179538,15-12-16,t,$230.00 
1179538,16-12-16,t,$230.00 
1179538,17-12-16,t,$230.00 
1179538,18-12-16,t,$230.00 
1179538,19-12-16,t,$230.00 
1179538,20-12-16,t,$230.00 
1179538,21-12-16,t,$230.00 
1179538,22-12-16,t,$230.00 
1179538,23-12-16,t,$230.00 
1179538,24-12-16,t,$230.00 
1179538,25-12-16,t,$230.00 
1179538,26-12-16,t,$230.00 
1179538,27-12-16,t,$230.00 
1179538,28-12-16,t,$230.00 
1179538,29-12-16,t,$230.00 
1179538,30-12-16,t,$230.00 
1179538,31-12-16,t,$230.00 
1179538,01-01-17,t,$230.00 
1179538,02-01-17,t,$230.00 
6823781,01-12-16,t,$89.00 
6823781,02-12-16,t,$89.00 
6823781,03-12-16,t,$89.00 
6823781,04-12-16,t,$89.00 
6823781,05-12-16,t,$89.00 
6823781,06-12-16,t,$89.00 
6823781,07-12-16,t,$89.00 
6823781,08-12-16,t,$89.00 
6823781,09-12-16,t,$89.00 
6823781,10-12-16,t,$89.00 
6823781,11-12-16,t,$89.00 
6823781,12-12-16,t,$89.00 
6823781,13-12-16,t,$89.00 
6823781,14-12-16,t,$89.00 
6823781,15-12-16,t,$89.00 
6823781,16-12-16,t,$89.00 
6823781,17-12-16,t,$89.00 
6823781,18-12-16,t,$89.00 
6823781,19-12-16,t,$89.00 
6823781,20-12-16,t,$89.00 
6823781,21-12-16,t,$89.00 
6823781,22-12-16,t,$89.00 
6823781,23-12-16,t,$89.00 
6823781,24-12-16,t,$89.00 
6823781,25-12-16,t,$89.00 
6823781,26-12-16,t,$89.00 
6823781,27-12-16,t,$89.00 
6823781,28-12-16,t,$89.00 
6823781,29-12-16,t,$89.00 
6823781,30-12-16,t,$89.00 
6823781,31-12-16,t,$89.00 
6823781,01-01-17,t,$89.00 
6823781,02-01-17,t,$89.00 
2284536,01-12-16,t,$99.00 
2284536,02-12-16,t,$99.00 
2284536,03-12-16,t,$99.00 
2284536,04-12-16,t,$99.00 
2284536,05-12-16,t,$99.00 
2284536,06-12-16,t,$99.00 
2284536,07-12-16,t,$99.00 
2284536,08-12-16,t,$99.00 
2284536,09-12-16,t,$99.00 
2284536,10-12-16,t,$99.00 
2284536,11-12-16,t,$99.00 
2284536,12-12-16,t,$99.00 
2284536,13-12-16,t,$99.00 
2284536,14-12-16,t,$99.00 
2284536,15-12-16,t,$99.00 
2284536,16-12-16,t,$99.00 
2284536,17-12-16,t,$99.00 
2284536,18-12-16,t,$99.00 
2284536,19-12-16,t,$99.00 
2284536,20-12-16,t,$99.00 
2284536,21-12-16,t,$99.00 
2284536,22-12-16,t,$99.00 
2284536,23-12-16,t,$99.00 
2284536,24-12-16,t,$99.00 
2284536,25-12-16,t,$99.00 
2284536,26-12-16,t,$99.00 
2284536,27-12-16,t,$99.00 
2284536,28-12-16,t,$99.00 
2284536,29-12-16,t,$99.00 
2284536,30-12-16,t,$99.00 
2284536,31-12-16,t,$99.00 
2284536,01-01-17,t,$99.00 
2284536,02-01-17,t,$99.00 
5143441,01-12-16,t,$110.00 
5143441,02-12-16,t,$110.00 
5143441,03-12-16,t,$110.00 
5143441,04-12-16,t,$110.00 
5143441,05-12-16,t,$110.00 
5143441,06-12-16,t,$110.00 
5143441,07-12-16,t,$110.00 
5143441,08-12-16,t,$110.00 
5143441,09-12-16,t,$110.00 
5143441,10-12-16,t,$110.00 
5143441,11-12-16,t,$110.00 
5143441,12-12-16,t,$110.00 
5143441,13-12-16,t,$110.00 
5143441,14-12-16,t,$110.00 
5143441,15-12-16,t,$110.00 
5143441,16-12-16,t,$110.00 
5143441,17-12-16,t,$110.00 
5143441,18-12-16,t,$110.00 
5143441,19-12-16,t,$110.00 
5143441,20-12-16,t,$110.00 
5143441,21-12-16,t,$110.00 
5143441,22-12-16,t,$130.00 
5143441,23-12-16,t,$130.00 
5143441,24-12-16,t,$130.00 
5143441,25-12-16,t,$130.00 
5143441,26-12-16,t,$130.00 
5143441,27-12-16,t,$110.00 
5143441,28-12-16,t,$110.00 
5143441,29-12-16,t,$110.00 
5143441,30-12-16,t,$120.00 
5143441,31-12-16,t,$120.00 
5143441,01-01-17,t,$120.00 
5143441,02-01-17,t,$120.00 
5749958,01-12-16,f,
5749958,02-12-16,f,
5749958,03-12-16,f,
5749958,04-12-16,f,
5749958,05-12-16,f,
5749958,06-12-16,f,
5749958,07-12-16,f,
5749958,08-12-16,f,
5749958,09-12-16,f,
5749958,10-12-16,f,
5749958,11-12-16,f,
5749958,12-12-16,f,
5749958,13-12-16,f,
5749958,14-12-16,f,
5749958,15-12-16,f,
5749958,16-12-16,f,
5749958,17-12-16,f,
5749958,18-12-16,f,
5749958,19-12-16,f,
5749958,20-12-16,f,
5749958,21-12-16,f,
5749958,22-12-16,f,
5749958,23-12-16,f,
5749958,24-12-16,f,
5749958,25-12-16,f,
5749958,26-12-16,f,
5749958,27-12-16,f,
5749958,28-12-16,f,
5749958,29-12-16,f,
5749958,30-12-16,f,
5749958,31-12-16,f,
5749958,01-01-17,f,
5749958,02-01-17,f,
9116815,01-12-16,t,$150.00 
9116815,02-12-16,t,$150.00 
9116815,03-12-16,t,$150.00 
9116815,04-12-16,t,$150.00 
9116815,05-12-16,t,$150.00 
9116815,06-12-16,t,$150.00 
9116815,07-12-16,t,$150.00 
9116815,08-12-16,t,$150.00 
9116815,09-12-16,t,$150.00 
9116815,10-12-16,t,$150.00 
9116815,11-12-16,t,$150.00 
9116815,12-12-16,t,$150.00 
9116815,13-12-16,t,$150.00 
9116815,14-12-16,t,$150.00 
9116815,15-12-16,t,$150.00 
9116815,16-12-16,t,$150.00 
9116815,17-12-16,t,$150.00 
9116815,18-12-16,t,$150.00 
9116815,19-12-16,t,$150.00 
9116815,20-12-16,t,$150.00 
9116815,21-12-16,t,$150.00 
9116815,22-12-16,t,$150.00 
9116815,23-12-16,t,$150.00 
9116815,24-12-16,t,$150.00 
9116815,25-12-16,t,$150.00 
9116815,26-12-16,t,$150.00 
9116815,27-12-16,t,$150.00 
9116815,28-12-16,t,$150.00 
9116815,29-12-16,t,$150.00 
9116815,30-12-16,t,$150.00 
9116815,31-12-16,t,$150.00 
9116815,01-01-17,t,$150.00 
9116815,02-01-17,t,$150.00 
7731836,01-12-16,f,
7731836,02-12-16,f,
7731836,03-12-16,f,
7731836,04-12-16,f,
7731836,05-12-16,f,
7731836,06-12-16,f,
7731836,07-12-16,f,
7731836,08-12-16,f,
7731836,09-12-16,f,
7731836,10-12-16,f,
7731836,11-12-16,f,
7731836,12-12-16,f,
7731836,13-12-16,f,
7731836,14-12-16,f,
7731836,15-12-16,f,
7731836,16-12-16,f,
7731836,17-12-16,f,
7731836,18-12-16,f,
7731836,19-12-16,f,
7731836,20-12-16,f,
7731836,21-12-16,f,
7731836,22-12-16,f,
7731836,23-12-16,f,
7731836,24-12-16,f,
7731836,25-12-16,f,
7731836,26-12-16,f,
7731836,27-12-16,f,
7731836,28-12-16,f,
7731836,29-12-16,f,
7731836,30-12-16,f,
7731836,31-12-16,f,
7731836,01-01-17,f,
7731836,02-01-17,f,
10262971,01-12-16,t,$70.00 
10262971,02-12-16,t,$70.00 
10262971,03-12-16,t,$70.00 
10262971,04-12-16,t,$70.00 
10262971,05-12-16,t,$70.00 
10262971,06-12-16,t,$70.00 
10262971,07-12-16,t,$70.00 
10262971,08-12-16,t,$70.00 
10262971,09-12-16,t,$70.00 
10262971,10-12-16,t,$70.00 
10262971,11-12-16,t,$70.00 
10262971,12-12-16,t,$70.00 
10262971,13-12-16,t,$70.00 
10262971,14-12-16,t,$70.00 
10262971,15-12-16,t,$70.00 
10262971,16-12-16,t,$70.00 
10262971,17-12-16,t,$70.00 
10262971,18-12-16,t,$70.00 
10262971,19-12-16,t,$70.00 
10262971,20-12-16,t,$70.00 
10262971,21-12-16,t,$70.00 
10262971,22-12-16,t,$70.00 
10262971,23-12-16,t,$70.00 
10262971,24-12-16,t,$70.00 
10262971,25-12-16,t,$70.00 
10262971,26-12-16,t,$70.00 
10262971,27-12-16,t,$70.00 
10262971,28-12-16,t,$70.00 
10262971,29-12-16,t,$70.00 
10262971,30-12-16,t,$70.00 
10262971,31-12-16,t,$70.00 
10262971,01-01-17,t,$70.00 
10262971,02-01-17,t,$70.00 
1407502,01-12-16,t,$75.00 
1407502,02-12-16,t,$75.00 
1407502,03-12-16,t,$75.00 
1407502,04-12-16,t,$75.00 
1407502,05-12-16,t,$75.00 
1407502,06-12-16,t,$75.00 
1407502,07-12-16,t,$75.00 
1407502,08-12-16,t,$75.00 
1407502,09-12-16,t,$75.00 
1407502,10-12-16,t,$75.00 
1407502,11-12-16,t,$75.00 
1407502,12-12-16,t,$75.00 
1407502,13-12-16,t,$75.00 
1407502,14-12-16,t,$75.00 
1407502,15-12-16,t,$75.00 
1407502,16-12-16,t,$75.00 
1407502,17-12-16,t,$75.00 
1407502,18-12-16,t,$75.00 
1407502,19-12-16,t,$75.00 
1407502,20-12-16,t,$75.00 
1407502,21-12-16,t,$75.00 
1407502,22-12-16,t,$75.00 
1407502,23-12-16,t,$75.00 
1407502,24-12-16,t,$75.00 
1407502,25-12-16,t,$75.00 
1407502,26-12-16,t,$75.00 
1407502,27-12-16,t,$75.00 
1407502,28-12-16,t,$75.00 
1407502,29-12-16,t,$75.00 
1407502,30-12-16,t,$75.00 
1407502,31-12-16,t,$75.00 
1407502,01-01-17,t,$75.00 
1407502,02-01-17,t,$75.00 
8817038,01-12-16,f,
8817038,02-12-16,f,
8817038,03-12-16,f,
8817038,04-12-16,f,
8817038,05-12-16,f,
8817038,06-12-16,f,
8817038,07-12-16,f,
8817038,08-12-16,f,
8817038,09-12-16,f,
